cluster_id,total_PRCSF,total_AI,total_PLA_AI,total_PLAN_AI,total_PLAAF_AI,total_PLARF_AI,total_PLAOther_AI,total_PAP_AI,total_MPS_AI,NP,growth_percent_5yr,growth_percent_3yr,citations_per_paper,ai_percent,nlp_percent,cv_percent,ro_percent,max_type,level1_mag,subject
98316,7,2,2,0,0,1,1,0,0,331,40.0,40.0,6.59,7.25,0.0,0.0,2.72,Other,distributed computing,"internet of things,architecture,system"
70882,7,1,1,0,0,0,1,0,0,437,19.57,41.03,34.91,0.23,0.0,0.0,0.0,Other,internal medicine,"inflammation,inflammasome,study"
68287,7,2,2,1,0,1,0,0,0,533,133.33,75.0,12.18,0.94,0.0,0.38,0.0,Other,optics,"flux,model,method"
6954,7,3,3,2,0,0,1,0,0,1784,-4.21,-1.09,23.38,33.91,0.0,0.5,34.36,RO,control theory,"robot,central pattern generator,locomotion"
89262,7,1,1,0,0,1,0,0,0,408,-66.67,-57.89,7.29,6.13,0.0,0.0,0.0,Other,metallurgy,"力学性能,mechanical properties,microstructure"
16982,7,6,6,0,1,0,5,0,0,1172,-85.19,-69.23,20.39,22.53,6.91,0.0,0.0,Other,speech recognition,"hidden markov model,model,speaker adaptation"
18803,7,4,3,0,2,0,1,0,1,1168,21.33,18.18,17.84,20.29,0.0,13.78,1.11,Other,artificial intelligence,"quaternion,paper,quaternions"
42922,7,5,5,2,0,0,3,0,0,761,46.51,16.67,11.22,51.38,0.0,0.53,47.96,RO,control theory,"inverse kinematics,kinematics,robot"
39329,7,1,1,0,0,0,1,0,0,734,-55.1,-46.34,20.64,1.36,0.0,0.0,0.0,Other,analytical chemistry,"oil,spectroscopy,method"
6311,7,1,1,0,1,0,0,0,0,1958,29.67,2.61,20.95,2.66,0.0,0.15,0.0,Other,analytical chemistry,"spectroscopy,method,measurements"
51037,7,1,1,1,0,0,0,0,0,636,-8.0,35.29,15.7,0.94,0.0,0.0,0.31,Other,electronic engineering,"design,genetic algorithm,antenna"
28939,7,2,2,0,0,0,2,0,0,1194,-62.07,-62.07,69.25,0.17,0.0,0.0,0.0,Other,genetics,"genome,genomics,dna"
53348,7,2,2,2,0,0,0,0,0,586,-54.17,-62.07,16.24,0.85,0.0,0.17,0.34,Other,reliability engineering,"system,software,testing"
100519,7,3,2,1,0,0,1,0,1,393,-57.14,-61.29,4.77,17.81,0.0,0.0,0.0,Other,metallurgy,"强力旋压,connecting rod bushing,连杆衬套"
45677,7,1,1,0,0,1,0,0,0,876,-30.23,-45.45,7.27,11.3,0.11,0.68,6.62,Other,simulation,"paper,process,system"
113155,7,1,1,0,0,0,1,0,0,230,107.69,68.75,9.81,34.35,0.0,6.96,29.13,RO,artificial intelligence,"radar,system,sensors"
86622,7,2,2,0,0,0,2,0,0,546,-82.14,-58.33,9.8,1.47,0.0,0.0,0.0,Other,world wide web,"modeling and simulation,development,chapter"
126875,7,1,1,0,0,0,1,0,0,270,60.0,-11.11,3.48,2.59,0.0,0.37,0.0,Other,computer graphics images,"evaluation,buildings,study"
63175,7,4,4,1,0,2,1,0,0,518,33.33,-11.11,14.58,12.36,0.19,0.19,1.54,Other,artificial intelligence,"model,system,method"
2656,7,1,1,1,0,0,0,0,0,2736,26.67,20.63,41.32,1.35,0.0,0.07,0.18,Other,applied mathematics,"method,uncertainty quantification,polynomial chaos"
33849,7,4,4,0,1,0,3,0,0,970,-38.3,-21.62,12.28,1.86,0.0,0.1,0.0,Other,algorithm,"deconvolution,wavelet,data"
78526,7,5,5,1,0,0,4,0,0,907,38.78,-34.62,6.03,18.96,0.11,0.11,0.0,Other,artificial intelligence,"smart campus,人工智能,智慧校园"
49050,7,5,5,0,0,2,3,0,0,804,-22.22,-50.0,10.61,1.87,0.0,0.0,0.12,Other,reliability engineering,"method,fault tree analysis,system"
53621,7,1,1,0,0,0,1,0,0,1016,-64.41,-63.79,6.28,3.84,0.0,1.97,0.3,Other,environmental resource management,"model,development,tourism"
118073,7,2,2,0,0,2,0,0,0,173,-25.0,-25.0,12.54,2.89,0.0,0.0,1.16,Other,control theory,"paper,control,system"
100189,7,7,7,0,2,1,5,0,0,318,-45.45,-25.0,12.9,49.37,1.26,2.83,0.31,AI/ML,artificial intelligence,"results,method,support vector machine"
14293,7,2,2,2,0,0,0,0,0,1360,22.06,5.06,25.47,4.34,0.0,0.07,0.07,Other,algorithm,"change detection,problem,time"
44668,7,2,2,0,0,0,2,0,0,571,18.18,-13.33,28.53,0.88,0.0,0.18,0.0,Other,cell biology,"cells,differentiation,regeneration"
30931,7,3,3,0,0,0,3,0,0,890,-23.53,18.18,13.18,3.03,0.22,0.22,0.0,Other,programming language,"paper,grammar,language"
13854,7,1,1,0,0,0,1,0,0,1494,65.59,52.48,20.87,2.54,0.0,0.07,0.33,Other,biomedical engineering,"electrode,signals,system"
28045,7,1,1,1,0,0,0,0,0,916,69.62,18.58,25.38,1.64,0.11,0.11,0.11,Other,applied mathematics,"problem,hilbert space,convergence (routing)"
6340,7,6,5,1,2,1,2,0,1,2508,179.45,120.54,18.74,40.95,1.12,0.64,0.0,AI/ML,artificial intelligence,"model,prediction,results"
3580,7,1,1,0,0,0,1,0,0,2447,-13.56,14.18,33.75,0.12,0.0,0.04,0.0,Other,applied mathematics,"nonlinear system,iterative method,equations"
64751,7,1,1,0,0,1,0,0,0,539,10.71,14.81,10.97,0.74,0.0,0.0,1.48,Other,acoustics,"accelerometer,resonator,resonant accelerometer"
46961,7,5,5,0,1,1,3,1,0,693,5.56,-12.31,13.36,27.13,0.0,1.88,3.75,AI/ML,mathematical optimization,"problem,travelling salesman problem,results"
20912,7,2,2,0,0,0,2,0,0,1324,-26.92,7.55,25.73,2.04,0.0,0.0,0.0,Other,mathematical optimization,"model,supply chain,problem"
18158,7,1,1,0,0,0,1,0,0,1145,60.38,112.5,15.25,0.26,0.0,0.17,0.0,Other,algorithm,"system,paper,complementary sequences"
69524,7,1,1,0,0,0,1,0,0,501,-45.83,0.0,9.41,0.4,0.0,0.0,0.4,Other,process engineering,"energy,system,results"
2994,7,5,5,2,0,1,2,0,0,2523,146.88,106.99,62.85,1.82,0.0,0.0,0.0,Other,chromatography,"metabolomics,mass spectrometry,metabolites"
50770,7,1,1,0,1,0,0,0,0,1025,-33.33,27.27,11.2,0.1,0.0,0.0,0.0,Other,orthodontics,"patients,tongue,study"
67078,7,1,1,0,0,0,1,0,0,558,-40.0,-48.78,12.46,8.24,0.0,0.18,0.18,Other,control theory,"order tracking,method,signals"
14535,7,4,3,0,0,0,3,0,1,1596,172.95,51.36,17.89,5.58,0.13,0.06,0.0,Other,computer network,"software-defined networking,network,attacks"
98457,7,3,3,0,1,1,1,0,0,277,0.0,10.0,11.08,19.13,0.0,13.36,0.0,Other,artificial intelligence,"system,method,paper"
7574,7,7,4,0,0,0,4,0,3,2027,245.52,125.85,28.5,87.96,1.78,83.47,0.39,CV,artificial intelligence,"images,text,method"
79777,7,4,4,1,0,0,3,0,1,459,-55.56,-50.0,13.84,1.09,0.0,0.0,0.22,Other,aerospace engineering,"aeroelasticity,design,wing"
30920,7,1,1,0,0,0,1,0,0,760,-50.0,-50.0,15.74,0.0,0.0,0.0,0.0,Other,algorithm,"fading,paper,performance"
21225,7,3,3,0,3,0,0,0,0,1084,-76.47,-50.0,15.11,0.92,0.0,0.0,0.09,Other,computer network,"paper,network,traffic grooming"
66782,7,3,3,1,0,0,2,0,0,586,-70.37,-50.0,8.85,5.29,1.02,2.73,0.0,Other,artificial intelligence,"system,groundwater,area"
64242,7,1,1,1,0,0,0,0,0,661,-75.76,-50.0,5.91,0.45,0.0,0.0,0.0,Other,composite material,"design,method,results"
79422,7,1,1,0,0,0,1,0,0,859,-60.98,-52.94,9.47,0.35,0.0,0.12,0.0,Other,computer security,"cyberwarfare,paper,the internet"
23824,7,1,1,0,1,0,0,0,0,1279,-54.29,-52.94,10.46,1.25,0.0,0.0,0.0,Other,structural engineering,"method,design,process"
84511,7,1,1,0,0,0,1,0,0,322,38.46,-25.0,30.77,0.0,0.0,0.0,0.0,Other,internal medicine,"fibroblast growth factor,study,expression"
80652,7,3,3,1,0,0,2,0,0,415,-11.11,-11.11,15.83,5.06,0.0,4.34,0.0,Other,audiology,"fatigue,study,data"
67540,7,1,1,0,0,0,1,0,0,528,20.0,50.0,13.9,0.95,0.0,0.38,0.0,Other,electronic engineering,"finite impulse response,paper,filter"
118838,7,1,0,0,0,0,0,1,0,346,-14.29,50.0,5.22,0.87,0.0,0.0,0.0,Other,geotechnical engineering,"slab,settlement,levee"
85336,7,7,7,0,2,2,4,0,0,396,-68.42,-57.14,28.49,30.81,0.51,10.86,0.0,AI/ML,artificial intelligence,"feature extraction,method,system"
14617,7,1,1,0,0,0,1,0,0,1955,-2.27,-0.77,15.13,0.1,0.0,0.0,0.0,Other,environmental health,"food safety,study,hygiene"
42805,7,1,1,0,0,1,0,0,0,795,-30.3,-26.98,16.44,1.51,0.0,0.0,0.0,Other,chromatography,"taste,electronic tongue,taste masking"
14924,7,6,5,0,0,1,4,0,1,1521,84.07,101.94,20.38,48.06,0.0,0.13,0.07,AI/ML,artificial intelligence,"soft sensor,model,process"
49734,7,2,2,1,0,0,1,0,0,583,-18.6,9.38,18.36,3.26,0.0,0.0,0.0,Other,computer network,"network,wireless sensor network,wireless sensor networks"
37913,7,1,1,0,0,0,1,1,0,823,216.13,97.98,35.07,0.12,0.12,0.0,0.0,Other,cell biology,"rna,expression,disease"
88445,7,6,5,0,0,2,3,1,0,342,-32.0,-32.0,11.75,42.11,0.0,25.15,8.19,CV,artificial intelligence,"motion capture,method,data"
32602,7,4,3,0,1,0,2,0,1,860,-41.38,-22.73,17.53,7.91,0.0,0.0,0.12,Other,computer network,"wireless sensor network,network,wireless sensor networks"
4592,7,4,4,1,0,1,2,0,0,2063,10.95,13.43,42.98,15.51,0.29,0.29,0.19,Other,artificial intelligence,"electroencephalography,signals,method"
49726,7,1,1,0,0,0,1,0,0,776,75.0,-5.41,6.73,4.25,0.0,0.13,3.74,Other,structural engineering,"method,results,system"
58918,7,1,1,0,0,0,1,0,0,647,-39.53,-29.73,36.47,0.0,0.0,0.0,0.0,Other,environmental health,"pm2.5,study,air pollution"
12305,7,1,1,0,0,0,1,0,0,1459,0.0,-31.25,28.21,2.95,0.07,0.0,0.21,Other,programming language,"mutation testing,testing,results"
18940,7,2,2,0,0,1,1,0,0,1229,56.1,14.29,16.24,6.67,0.16,0.33,0.16,Other,artificial intelligence,"signals,photoplethysmogram,ppg signals"
4235,7,1,1,0,0,0,1,0,0,2039,-16.48,22.58,23.8,1.32,0.0,0.05,0.93,Other,control theory,"system,observer (quantum physics),observers"
105545,7,1,0,0,0,0,0,1,0,254,-27.78,-40.91,23.81,3.54,0.0,0.79,0.0,Other,internal medicine,"patients,hypertension,oxidative stress"
31755,7,2,2,0,0,0,2,1,0,758,-24.49,-30.19,43.21,0.0,0.0,0.0,0.0,Other,cancer research,"expression,cells,inhibitors"
29067,7,1,1,1,0,0,0,0,0,931,-36.36,-24.32,16.95,0.21,0.0,0.0,0.0,Other,anesthesia,"cardiopulmonary bypass,study,patients"
51153,7,3,3,1,0,1,1,0,0,594,50.0,-18.18,17.38,4.71,0.0,0.51,0.0,Other,mathematical analysis,"system,chaos,results"
31887,7,6,5,0,1,0,4,2,3,829,-29.41,-18.18,16.7,17.37,0.0,0.12,0.0,Other,data mining,"periodic graph (geometry),mining,data"
1986,7,4,3,0,1,0,2,0,1,2612,30.77,26.6,31.36,33.23,0.11,2.72,3.6,AI/ML,artificial intelligence,"fuzzy logic,system,paper"
13464,7,1,1,0,0,0,1,0,0,1617,37.78,42.53,52.52,0.25,0.0,0.0,0.06,Other,physical therapy,"pain,study,patients"
93413,7,5,3,1,0,1,1,1,1,359,-79.31,-76.0,10.43,43.45,0.84,12.81,0.28,AI/ML,artificial intelligence,"results,method,cluster analysis"
53852,7,4,4,0,2,2,2,0,0,670,11.11,36.36,15.0,14.33,0.3,3.43,0.15,Other,artificial intelligence,"artificial neural network,model,method"
46985,7,4,4,0,0,0,4,0,0,613,-60.71,-42.11,21.47,31.65,0.82,0.33,0.0,AI/ML,speech recognition,"results,speech separation,signals"
67107,7,3,3,1,0,1,1,0,0,538,-67.65,-42.11,11.26,15.06,0.0,1.12,0.74,Other,mathematical optimization,"method,paper,results"
71660,7,2,2,0,0,0,2,0,0,643,-59.09,-59.09,10.19,1.4,0.0,0.0,0.47,Other,structural engineering,"method,design,optimization"
33423,7,3,1,0,0,0,1,0,2,1005,27.16,33.77,13.9,17.91,0.0,1.69,0.2,Other,real time computing,"data,model,results"
48205,7,4,4,1,1,1,2,0,0,748,-25.0,-14.29,16.0,8.42,0.0,5.35,0.13,Other,artificial intelligence,"surface reconstruction,method,reconstruction"
83323,7,5,4,0,1,1,3,0,1,400,-11.54,4.55,11.81,56.0,0.0,54.0,0.0,CV,artificial intelligence,"fingerprint,fingerprints,results"
85026,7,1,1,0,0,0,1,0,1,555,-54.05,-63.83,6.16,6.49,0.0,1.62,0.0,Other,embedded system,"applications,paper,system"
9513,7,2,2,0,1,0,1,0,0,1483,9.78,6.32,30.42,11.19,1.08,0.13,0.0,Other,algorithm,"streams,problem,data streams"
93365,7,7,7,0,0,0,7,0,0,279,-50.0,-64.29,12.19,22.94,5.73,9.32,1.08,Other,multimedia,"data,information,video"
96090,7,6,6,1,1,0,4,0,0,296,-78.26,-64.29,18.81,40.54,0.68,26.69,0.68,CV,artificial intelligence,"face recognition,facial recognition system,system"
3760,7,2,2,1,0,0,1,0,0,2398,-5.56,5.31,38.63,4.71,0.0,0.04,0.13,Other,mathematical optimization,"problem,job shop scheduling,flow shop scheduling"
8422,7,1,1,0,1,0,0,0,0,1663,-38.1,-35.0,21.92,6.73,0.0,0.0,6.92,Other,control theory,"paper,manipulator,control"
108622,7,1,1,0,0,0,1,0,0,437,-46.15,-33.33,9.13,8.47,0.0,0.23,1.83,Other,embedded system,"network,plc,system"
7119,7,1,1,0,0,0,1,0,0,2065,34.68,20.14,19.4,3.0,0.0,0.1,0.34,Other,mechanical engineering,"process,tool,machining"
87422,7,7,5,1,1,1,2,1,1,306,-73.17,-66.67,18.09,81.05,0.0,76.47,1.63,CV,artificial intelligence,"detection,results,method"
79294,7,1,1,0,0,0,1,0,0,637,-30.56,-32.43,9.64,0.0,0.0,0.0,0.0,Other,demography,"study,knowledge,china"
104241,7,2,2,0,0,0,2,1,0,303,-42.86,-36.84,9.59,1.98,0.0,0.0,0.0,Other,seismology,"field,crust,tectonics"
18003,7,3,3,0,1,0,2,0,0,1339,5.95,4.71,27.21,2.99,0.0,0.0,0.0,Other,econometrics,"wavelet,analysis,results"
51877,7,2,2,0,0,0,2,0,0,693,-72.73,-57.14,12.15,1.3,0.0,0.0,0.29,Other,computer network,"paper,applications,network"
71537,7,2,2,0,0,0,2,0,0,423,-50.0,12.5,22.77,3.07,0.0,0.95,0.24,Other,mathematical optimization,"solution,results,problem"
96901,7,1,1,0,0,0,1,0,0,311,-80.95,-55.56,16.0,0.0,0.0,0.0,0.0,Other,optics,"performance,method,terahertz radiation"
38707,7,1,1,0,0,0,1,0,0,712,4.55,31.43,11.76,0.0,0.0,0.0,0.42,Other,optoelectronics,"devices,voltage,mosfets"
6202,7,1,1,0,1,1,0,0,0,2031,-32.04,1.45,38.21,8.17,0.0,0.0,0.0,Other,mathematical optimization,"fuzzy logic,problem,fuzzy number"
62866,7,1,1,0,0,0,1,0,0,509,-43.48,-31.58,25.54,0.2,0.0,0.0,0.2,Other,psychiatry,"chronic fatigue syndrome,syndrome,fatigue syndrome"
31608,7,1,1,0,0,0,1,0,0,1106,61.25,27.72,27.44,0.09,0.0,0.0,0.0,Other,anesthesia,"patients,saline,fluid"
45271,7,5,5,0,0,0,5,0,0,978,-6.25,-11.76,22.15,4.81,0.41,1.02,0.1,Other,epistemology,"computation,theory,cognition"
37045,7,1,1,0,0,0,1,0,0,1230,-13.73,2.33,8.85,0.98,0.08,0.08,0.0,Other,medical education,"students,study,learning"
47514,7,1,1,0,0,0,1,0,0,552,176.47,54.1,49.07,0.0,0.0,0.0,0.0,Other,cell biology,"endoplasmic reticulum,mitochondria,mitochondrion"
6420,7,1,0,0,0,0,0,1,0,1973,125.0,125.0,26.9,0.0,0.0,0.0,0.0,Other,immunology,"patients,gravis,myasthenia gravis"
2445,7,1,1,1,0,0,0,0,0,2443,-51.35,-47.25,22.39,0.53,0.0,0.0,0.0,Other,computer network,"network,base station,paper"
118042,7,3,3,0,1,0,2,0,0,300,-47.37,-70.59,5.77,9.33,0.0,0.33,0.0,Other,control theory,"results,system,circuit breaker"
2409,7,4,4,1,0,0,3,0,0,2677,-10.78,-15.74,23.26,4.22,0.07,0.15,0.0,Other,distributed computing,"performance,paper,time"
1617,7,7,6,1,0,2,3,0,1,3527,1330.0,283.89,54.7,89.23,30.59,77.4,0.74,CV,artificial intelligence,"model,datasets,images"
7203,7,1,1,0,0,0,1,0,0,2151,21.05,-6.5,12.83,0.09,0.0,0.05,0.14,Other,optics,"antenna,near and far field,measurements"
69100,7,1,1,0,0,0,1,0,0,434,140.0,20.0,27.29,0.0,0.0,0.0,0.0,Other,anatomy,"muscle,esophagus,study"
46638,7,4,4,0,1,0,3,0,0,637,-29.41,20.0,20.03,4.24,0.0,0.16,0.0,Other,distributed computing,"prediction,cloud computing,model"
97154,7,1,1,0,0,0,1,0,0,315,-54.84,-26.32,8.01,1.59,0.0,0.32,0.0,Other,optics,"radar,method,synthetic aperture radar"
3641,7,7,7,0,1,1,5,0,0,2170,4.4,-2.06,18.81,42.53,3.04,29.26,0.18,CV,speech recognition,"recognition,features,system"
87264,7,2,2,0,0,0,2,0,0,592,-63.16,-66.67,6.18,0.84,0.0,0.0,0.0,Other,meteorology,"model,system,paper"
56486,7,1,1,0,0,0,1,0,0,521,-17.86,15.0,31.09,5.37,0.0,4.03,0.0,Other,nuclear medicine,"partial volume,partial volume correction,positron emission tomography"
92232,7,1,1,0,0,0,1,0,0,810,-56.92,-61.64,5.68,0.12,0.0,0.0,0.0,Other,agricultural economics,"农地流转,土地流转,影响因素"
84976,7,1,1,0,1,0,0,0,0,474,-16.67,-52.38,9.22,0.63,0.0,0.0,0.0,Other,developmental psychology,"study,children,mental health"
125047,7,5,5,0,1,0,4,0,0,204,-41.18,-52.38,8.36,1.47,0.0,0.0,0.0,Other,control theory,"stability,paper,system"
19045,7,1,1,0,0,0,1,0,0,1596,15.63,8.82,16.88,0.0,0.0,0.0,0.0,Other,surgery,"embolization,patients,embolism"
38443,7,4,4,0,0,0,4,0,0,826,34.21,70.0,20.29,13.8,0.0,0.73,0.0,Other,mathematical optimization,"choquet integral,fuzzy measures,paper"
80334,7,5,4,1,1,0,2,1,1,491,-14.29,-35.14,8.78,12.02,0.0,0.41,10.79,Other,aeronautics,"paper,results,system"
68312,7,1,1,1,0,0,0,0,0,693,-58.82,-59.62,6.0,0.43,0.0,0.0,0.0,Other,geotechnical engineering,"剪切波速,阻尼比,damping ratio"
20110,7,2,2,2,0,0,0,0,0,1230,-1.59,10.71,28.05,4.23,0.0,0.0,0.0,Other,mathematical optimization,"optimization,method,approach"
14831,7,2,2,0,0,0,2,0,0,1333,2.63,25.81,20.84,0.75,0.0,0.0,0.08,Other,electrical engineering,"supercapacitor,supercapacitors,model"
20921,7,3,3,0,0,1,2,0,0,1018,33.73,19.35,17.21,10.61,0.0,0.79,0.2,Other,real time computing,"wireless sensor network,network,paper"
123195,7,2,2,1,0,1,0,0,0,320,-38.46,-60.0,4.27,3.44,0.0,0.0,0.0,Other,civil engineering,"水利工程,results,system"
18029,7,4,4,1,1,0,2,0,0,1505,-78.26,-54.55,19.22,2.59,0.0,0.0,0.0,Other,artificial intelligence,"model,paper,system"
83509,7,1,1,0,0,0,1,0,0,420,-68.75,-54.55,8.37,0.48,0.0,0.24,0.0,Other,computer network,"paper,system,method"
93730,7,3,3,1,0,0,2,0,0,323,-75.0,-71.43,11.2,8.05,0.31,0.0,0.0,Other,speech recognition,"noise,speech enhancement,kalman filter"
7916,7,1,1,0,0,0,1,0,0,1935,-37.72,-22.83,11.51,0.47,0.0,0.05,0.1,Other,structural engineering,"hydroforming,tube,process"
62346,7,1,1,0,0,0,1,0,0,579,-48.39,-33.33,11.59,0.0,0.0,0.0,0.0,Other,botany,"effect,activity,study"
63772,7,4,4,0,0,1,3,0,0,529,-50.0,-40.0,9.48,18.34,0.19,1.32,10.02,Other,artificial intelligence,"environment,results,system"
103260,7,3,3,0,0,0,3,0,0,319,-47.06,-40.0,9.51,28.84,0.0,22.88,0.63,AI/ML,artificial intelligence,"image segmentation,segmentation,images"
44304,7,2,2,0,1,0,1,0,0,882,-59.09,-40.0,12.72,2.49,0.0,1.36,0.23,Other,algorithm,"pixel,method,paper"
34596,7,2,2,0,0,0,2,0,0,901,-9.26,2.08,45.71,0.0,0.0,0.0,0.0,Other,immunology,"adjuvant,vaccine,response"
120419,7,3,3,1,0,0,2,0,0,222,100.0,11.11,5.97,8.56,0.0,1.35,0.45,Other,speech recognition,"results,system,morse code"
40786,7,2,2,0,0,0,2,0,0,579,-52.63,-32.5,15.44,0.69,0.0,0.0,0.17,Other,computer network,"network,relay,paper"
41990,7,1,1,0,0,0,1,0,0,796,-12.5,-2.78,10.31,0.0,0.0,0.0,0.0,Other,mechanics,"transpiration,results,transpiration cooling"
3712,7,7,7,1,0,0,6,0,0,2234,87.02,97.58,33.53,63.97,7.74,12.26,0.67,AI/ML,artificial intelligence,"active learning,learning,data"
5160,7,3,3,1,0,0,2,0,0,2226,-69.77,-38.1,20.17,1.03,0.0,0.04,0.0,Other,distributed computing,"scheduling (computing),load balancing (computing),system"
65858,7,1,1,0,0,0,1,0,0,467,-75.0,-64.71,10.6,2.14,0.0,0.0,0.0,Other,composite material,"coatings,results,coating"
74619,7,1,1,0,0,0,1,0,0,478,-62.5,-64.71,12.88,0.42,0.0,0.0,0.0,Other,computer security,"key,paper,security"
36536,7,1,1,0,0,1,0,0,0,916,-27.94,-18.33,17.75,0.11,0.0,0.0,0.0,Other,seismology,"volcano,china,northeast china"
4487,7,2,0,0,0,0,0,0,2,1950,-6.67,-12.5,37.21,0.0,0.0,0.0,0.0,Other,cell biology,"zona pellucida,pellucida,fertilization"
38286,7,4,4,0,1,2,2,0,0,723,-61.54,-61.54,13.96,12.72,0.0,0.14,0.55,Other,distributed computing,"paper,environment,system"
85676,7,6,6,0,2,0,4,0,0,357,-37.04,-22.73,12.36,39.22,0.28,34.45,0.28,CV,artificial intelligence,"method,images,paper"
29599,7,7,7,0,2,1,4,0,0,864,-28.57,-34.43,22.42,38.54,0.0,7.99,33.1,RO,artificial intelligence,"system,vehicle,navigation"
8392,7,1,1,0,0,0,1,0,0,1864,-28.41,-23.17,22.48,5.36,0.05,0.05,7.56,Other,classical mechanics,"system,dynamics,method"
53033,7,1,1,0,0,0,1,0,0,559,-67.44,-50.0,12.37,0.72,0.0,0.0,0.0,Other,climatology,"china,precipitation,results"
29122,7,1,1,0,0,0,1,0,0,970,11.9,6.82,19.53,0.41,0.0,0.0,0.0,Other,mechanics,"drag,turbulence,drag reduction"
8378,7,6,6,2,0,1,3,0,0,1619,-54.05,-41.38,34.45,29.15,0.0,28.6,0.0,CV,artificial intelligence,"segmentation,images,method"
71807,7,1,1,0,0,0,1,0,0,806,-62.82,-59.15,6.07,0.74,0.0,0.12,0.0,Other,industrial organization,"logistics industry,logistics efficiency,物流效率"
17599,7,1,1,0,0,0,1,0,0,1488,-7.14,19.74,24.61,2.76,0.0,0.13,0.0,Other,mineralogy,"data,results,area"
12172,7,1,1,0,0,0,1,0,0,1543,-63.1,-38.0,19.73,0.06,0.0,0.0,0.0,Other,mathematical analysis,"existence,solution,equations"
650,7,1,1,0,0,0,1,0,0,3880,388.83,78.21,29.23,0.85,0.0,0.03,0.03,Other,electronic engineering,"system,paper,results"
31313,7,3,3,0,0,1,2,0,0,1125,96.88,41.57,9.26,51.29,0.0,39.02,0.44,CV,artificial intelligence,"method,results,images"
16313,7,1,1,0,0,0,1,0,0,2599,74.1,36.97,14.45,1.0,0.0,0.23,0.0,Other,economic growth,"china,area,urbanization"
45284,7,1,1,0,0,0,1,0,0,840,13.51,0.0,19.7,1.67,0.48,0.36,0.12,Other,international trade,"trade,countries,network"
9187,7,2,2,0,0,0,2,0,0,1843,-2.04,-27.27,18.62,0.6,0.05,0.0,0.16,Other,algorithm,"finite-state machine,testing,paper"
42424,7,3,3,1,0,0,2,0,0,900,-58.0,-19.23,10.53,7.0,0.0,0.11,1.0,Other,systems engineering,"system,maintenance,paper"
101478,7,2,2,0,0,1,1,0,0,407,-69.23,-20.0,19.74,0.25,0.0,0.0,0.0,Other,knowledge management,"approach,results,development"
109698,7,6,6,0,0,0,6,0,0,253,-42.86,-20.0,11.19,19.37,0.79,12.25,0.4,Other,artificial intelligence,"cloud computing,data,classification"
39099,7,3,2,1,0,0,1,1,0,1171,-32.61,-20.51,5.71,8.63,0.0,3.5,0.68,Other,mechanical engineering,"conveyor belt,belt conveyor,results"
389,7,1,1,0,0,0,1,0,0,3396,92.31,32.4,33.38,0.06,0.0,0.0,0.0,Other,chemical engineering,"membrane distillation,distillation,membrane"
682,7,3,3,0,0,0,3,0,0,3278,-30.6,-11.43,28.86,4.39,0.0,0.03,0.03,Other,mathematical optimization,"cellular manufacturing,problem,system"
41830,7,1,1,0,0,0,1,0,0,547,-52.5,-32.14,43.03,0.18,0.0,0.0,0.0,Other,virology,"protein,malaria,apical membrane antigen 1"
77587,7,1,1,0,0,0,1,1,0,473,-45.83,-27.78,26.96,2.11,0.0,2.75,0.0,Other,pathology,"tissue,collagen,study"
15143,7,2,2,0,0,0,2,0,0,1300,-11.76,-6.25,30.07,0.0,0.0,0.0,0.0,Other,immunology,"syndrome,sjögren's syndrome,cells"
7456,7,4,4,0,1,0,3,0,0,1880,65.63,66.93,31.7,22.29,0.16,0.64,1.44,Other,artificial intelligence,"near-infrared spectroscopy,functional near-infrared spectroscopy,study"
118371,7,3,3,0,0,0,3,0,0,290,50.0,33.33,8.54,1.03,1.03,0.0,0.34,Other,multimedia,"results,boppps model,boppps模型"
19372,7,1,1,0,1,0,0,0,0,1468,12.94,18.52,14.94,0.48,0.0,0.2,0.2,Other,surgery,"training,endoscopy,colonoscopy"
17307,7,2,2,1,0,0,1,0,0,1043,20.0,20.0,13.93,0.1,0.0,0.0,0.0,Other,algorithm,"electronic circuit,method,design"
87531,7,4,4,1,1,0,2,0,0,593,-71.79,-64.52,5.56,5.06,0.0,0.0,0.0,Other,monetary economics,"fault diagnosis,货币政策,monetary policy"
31800,7,2,2,0,1,1,1,0,0,908,-16.67,42.86,16.87,0.11,0.0,0.0,0.0,Other,applied mathematics,"derivatives,eigenvalues and eigenvectors,method"
35119,7,1,1,1,0,0,0,0,0,922,-43.48,-27.78,13.99,0.0,0.0,0.0,0.0,Other,automotive engineering,"dimethyl ether,fuel,combustion"
77217,7,4,4,2,1,1,1,0,0,476,-36.67,-47.22,10.4,28.99,1.05,3.99,1.26,AI/ML,speech recognition,"system,recognition,results"
64834,7,1,1,0,1,0,0,0,0,552,13.04,-16.13,8.07,0.18,0.0,0.0,0.0,Other,optoelectronics,"voltage,pulses,time"
105241,7,1,1,0,1,0,0,0,0,320,-81.48,-72.22,5.59,5.94,0.0,0.63,0.0,Other,hydrology,"paper,analysis,system"
37491,7,1,1,0,0,0,1,0,0,740,-52.0,-42.86,40.04,0.0,0.0,0.14,0.0,Other,internal medicine,"hypertension,study,effect"
64964,7,1,1,1,0,0,0,0,0,582,-30.95,-32.56,10.29,5.33,0.0,2.41,1.2,Other,remote sensing,"global positioning system,accuracy,system"
